Sex,Age,Name,State,Address,Famsize,Pstatus,Medu,Fedu,Mjob,Fjob,Guardian,Math_Score,Reading_Score,Writing_Score,Attendance_Rate,Suspensions,Expulsions,Teacher_Support,Counseling,Social_Worker_Visits,Parental_Involvement,GPA
Female,17,Isabella Smith,Nevada,Rural,GT3,A,Graduate,Graduate,Health,Services,Father,60.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.632266453
Female,17,Charlotte Williams,Arizona,Urban,GT3,T,PostGraduate,PostGraduate,Health,Health,Mother,100.0,90.0,90.0,100.0,0,0.0,High,No,0,High,
Male,15,William Smith,Oregon,Urban,GT3,T,PostGraduate,PostGraduate,Teacher,Services,Mother,90.0,,100.0,100.0,0,0.0,High,Yes,0,High,
Female,18,Evelyn Smith,Arizona,Rural,GT3,A,PostGraduate,PostGraduate,Services,Teacher,Other,90.0,,80.0,100.0,0,0.0,High,Yes,0,High,
Female,18,Sophia Johnson,Utah,Urban,GT3,T,PostGraduate,PostGraduate,Other,Services,Mother,80.0,100.0,100.0,90.0,0,0.0,High,Yes,0,High,3.485877175
Male,17,Logan Brown,Nevada,Urban,LE3,T,Graduate,Graduate,Services,Teacher,Father,60.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.632506501
Female,15,Isabella Brown,Utah,Rural,GT3,T,PostGraduate,PostGraduate,Teacher,Health,Other,,90.0,100.0,100.0,0,0.0,High,Yes,0,High,3.483476695
Male,16,William Johnson,Utah,Rural,GT3,A,Graduate,Graduate,Teacher,Health,Other,60.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.632746549
Male,15,Elijah Smith,Oregon,Rural,GT3,A,Graduate,Graduate,Services,Other,Mother,60.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.632986597
Female,17,Olivia Jones,Arizona,Urban,LE3,A,PostGraduate,PostGraduate,Services,Services,Other,80.0,90.0,100.0,100.0,0,,High,No,0,High,3.625345069
Male,15,Liam Brown,Utah,Urban,GT3,A,Graduate,Graduate,Services,Other,Other,60.0,70.0,60.0,70.0,0,,Medium,No,0,Medium,2.633226645
Female,16,Sophia Williams,Oregon,Rural,GT3,T,Graduate,Graduate,At_home,At_home,Other,60.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.633466693
Female,17,Olivia Brown,Oregon,Urban,GT3,T,Graduate,Graduate,Teacher,At_home,Father,,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.199979996
Female,15,Mia Jones,California,Urban,LE3,T,Graduate,Graduate,Health,At_home,Other,70.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.633706741
Male,16,Liam Johnson,Oregon,Urban,GT3,A,Graduate,Graduate,At_home,At_home,Father,70.0,60.0,60.0,80.0,0,,Medium,No,0,Medium,2.633946789
Male,15,Benjamin Williams,Nevada,Urban,GT3,T,Graduate,Graduate,Other,At_home,Other,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.634186837
Female,15,Amelia Smith,Utah,Urban,GT3,A,PostGraduate,PostGraduate,Health,Services,Mother,80.0,90.0,100.0,90.0,0,0.0,High,No,0,High,3.468353671
Female,16,Isabella Johnson,Oregon,Rural,GT3,T,Graduate,Graduate,Health,Other,Mother,70.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,
Male,16,Oliver Brown,Utah,Rural,GT3,A,Graduate,Graduate,Health,Other,Other,70.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.182216443
Female,15,Evelyn Brown,Utah,Urban,GT3,A,Graduate,Graduate,Teacher,Teacher,Mother,60.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.628905781
Male,16,Noah Johnson,Nevada,Urban,GT3,T,Graduate,Graduate,Other,At_home,Father,60.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,
Male,15,Oliver Jones,Utah,Urban,LE3,A,Graduate,Graduate,At_home,Health,Other,60.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,3.183656731
Female,15,Charlotte Williams,Arizona,Rural,LE3,A,PostGraduate,PostGraduate,Other,Teacher,Father,70.0,90.0,,100.0,0,0.0,High,No,0,High,3.679115823
Female,15,Isabella Smith,Nevada,Rural,LE3,T,Graduate,Graduate,At_home,Teacher,Other,70.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.628425685
Female,17,Charlotte Smith,Oregon,Rural,GT3,A,Graduate,Graduate,Teacher,Services,Father,70.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.185577115
Male,17,Lucas Jones,Oregon,Rural,LE3,A,Graduate,Graduate,Other,Teacher,Mother,60.0,70.0,,70.0,0,0.0,Medium,No,0,Medium,3.181016203
Male,15,Noah Brown,Oregon,Rural,GT3,T,PostGraduate,PostGraduate,Health,Health,Father,70.0,80.0,90.0,90.0,0,0.0,High,No,0,High,3.40570114
Male,16,Mason Jones,Oregon,Urban,LE3,A,Graduate,Graduate,Other,Other,Father,70.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.628185637
Male,16,Benjamin Brown,California,Urban,LE3,A,PostGraduate,PostGraduate,Teacher,Teacher,Mother,80.0,90.0,90.0,90.0,0,0.0,High,Yes,0,High,3.678875775
Female,16,Ava Brown,California,Urban,GT3,A,PostGraduate,PostGraduate,Teacher,Services,Mother,70.0,80.0,90.0,100.0,0,0.0,High,No,0,High,3.625825165
Male,15,Liam Johnson,Nevada,Urban,GT3,T,PostGraduate,PostGraduate,Teacher,At_home,Other,100.0,80.0,100.0,100.0,0,0.0,High,Yes,0,High,3.416023205
Female,15,Evelyn Williams,Utah,Rural,GT3,T,Graduate,Graduate,At_home,Health,Other,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.623144629
Male,16,William Smith,Utah,Urban,GT3,T,Graduate,Graduate,Other,At_home,Father,70.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,
Male,16,Lucas Jones,California,Urban,GT3,T,Graduate,Graduate,Health,Teacher,Other,70.0,,60.0,70.0,0,0.0,Medium,Yes,0,Medium,3.19589918
Female,16,Isabella Smith,California,Urban,LE3,A,Graduate,Graduate,Health,Other,Father,70.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.623384677
Male,17,James Johnson,Oregon,Urban,GT3,T,Graduate,Graduate,Services,Services,Other,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,
Female,16,Olivia Jones,Utah,Rural,LE3,T,Graduate,Graduate,Teacher,Health,Mother,70.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,3.196859372
Male,16,William Johnson,California,Rural,LE3,T,Graduate,Graduate,Health,Other,Mother,60.0,60.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.623864773
Female,15,Charlotte Jones,Oregon,Urban,GT3,T,PostGraduate,PostGraduate,Teacher,Health,Mother,100.0,100.0,100.0,100.0,0,0.0,High,Yes,0,High,3.431146229
Male,17,Liam Williams,Arizona,Urban,LE3,A,Graduate,Graduate,Health,Services,Mother,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.624104821
Male,15,James Jones,Arizona,Urban,LE3,A,Graduate,Graduate,Other,Services,Father,70.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,3.198779756
Female,16,Isabella Smith,Arizona,Urban,GT3,T,PostGraduate,PostGraduate,Services,Teacher,Mother,70.0,100.0,90.0,100.0,0,0.0,High,Yes,0,High,3.434266853
Female,16,Charlotte Williams,Utah,Rural,GT3,A,Graduate,Graduate,Teacher,Health,Mother,70.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,3.199019804
Female,15,Isabella Jones,Arizona,Rural,LE3,T,PostGraduate,PostGraduate,At_home,Teacher,Mother,,80.0,80.0,90.0,0,0.0,High,No,0,High,
Male,15,Liam Jones,Oregon,Urban,LE3,T,PostGraduate,PostGraduate,At_home,Health,Mother,90.0,90.0,90.0,100.0,0,0.0,High,No,0,High,3.431866373
Male,16,Lucas Williams,Nevada,Urban,LE3,A,Graduate,Graduate,Health,Health,Other,70.0,70.0,60.0,80.0,0,,Medium,Yes,0,Medium,2.624344869
Male,15,Liam Brown,Oregon,Rural,GT3,A,Graduate,Graduate,Other,At_home,Father,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.624584917
Male,15,Noah Williams,Oregon,Rural,GT3,A,PostGraduate,PostGraduate,Teacher,Teacher,Father,100.0,100.0,,100.0,0,0.0,High,No,0,High,3.419623925
Male,16,Lucas Smith,Oregon,Urban,GT3,A,Graduate,Graduate,Services,Health,Other,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,3.188937788
Male,15,Lucas Jones,Nevada,Urban,LE3,A,Graduate,Graduate,Other,Health,Other,70.0,,70.0,70.0,0,0.0,Medium,No,0,Medium,3.189417884
Female,16,Isabella Johnson,Nevada,Urban,GT3,A,PostGraduate,PostGraduate,Health,Services,Father,90.0,100.0,90.0,100.0,0,0.0,High,No,0,High,3.417703541
Male,15,Noah Jones,California,Rural,GT3,T,Graduate,Graduate,Other,At_home,Father,60.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.624824965
Male,15,Logan Smith,Nevada,Rural,LE3,A,Graduate,Graduate,Services,Services,Other,70.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.625065013
Female,15,Sophia Smith,California,Rural,LE3,T,PostGraduate,PostGraduate,Other,Teacher,Mother,80.0,80.0,80.0,90.0,0,0.0,High,No,0,High,3.626545309
Female,15,Harper Smith,Utah,Rural,LE3,T,Graduate,Graduate,Teacher,Teacher,Father,60.0,,70.0,80.0,0,0.0,Medium,No,0,Medium,3.190618124
Female,17,Isabella Brown,California,Rural,GT3,T,Graduate,Graduate,Health,Health,Other,60.0,70.0,60.0,80.0,0,,Medium,Yes,0,Medium,2.625305061
Female,17,Olivia Brown,Oregon,Urban,GT3,T,Graduate,Graduate,Services,Other,Mother,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.19109822
Female,17,Amelia Smith,Oregon,Urban,GT3,T,Graduate,Graduate,Health,Services,Mother,60.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,
Male,16,Benjamin Brown,Arizona,Urban,GT3,A,Graduate,Graduate,Teacher,Teacher,Other,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.625545109
Male,15,Lucas Brown,Arizona,Urban,GT3,A,Graduate,Graduate,Services,Health,Father,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.192538508
Female,15,Charlotte Jones,Oregon,Rural,GT3,T,Graduate,Graduate,Services,Health,Father,70.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,
Female,17,Harper Brown,Utah,Urban,GT3,T,Graduate,Graduate,Health,Services,Mother,60.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.626025205
Male,18,Logan Brown,Utah,Rural,LE3,A,Graduate,Graduate,Other,Health,Other,60.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.626265253
Female,16,Isabella Williams,Arizona,Rural,GT3,T,Graduate,Graduate,Other,At_home,Mother,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.626505301
Male,18,William Williams,Utah,Urban,GT3,A,PostGraduate,PostGraduate,At_home,Other,Mother,90.0,100.0,100.0,90.0,0,0.0,High,No,0,High,3.425385077
Male,15,Liam Williams,Arizona,Urban,LE3,A,PostGraduate,PostGraduate,At_home,Services,Mother,,,80.0,90.0,0,0.0,High,Yes,0,High,3.417943589
Female,15,Ava Smith,Nevada,Urban,LE3,A,PostGraduate,PostGraduate,Services,Services,Other,70.0,80.0,100.0,90.0,0,0.0,High,No,0,High,3.418183637
Male,17,William Williams,Arizona,Urban,LE3,T,PostGraduate,PostGraduate,Health,Services,Father,100.0,80.0,80.0,90.0,0,0.0,High,Yes,0,High,3.25735147
Male,15,Logan Brown,Utah,Urban,LE3,T,Graduate,Graduate,Services,Health,Mother,,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.626745349
Male,15,Mason Jones,Utah,Urban,GT3,T,Graduate,Graduate,Health,Health,Father,60.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.626985397
Male,17,Liam Smith,Oregon,Rural,GT3,T,Graduate,Graduate,Teacher,Services,Father,70.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.627225445
Female,15,Ava Brown,Nevada,Rural,LE3,T,PostGraduate,PostGraduate,At_home,Services,Other,90.0,80.0,90.0,100.0,0,0.0,High,No,0,High,3.258311662
Female,15,Sophia Brown,Arizona,Rural,LE3,T,Graduate,Graduate,Services,At_home,Father,70.0,60.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.627465493
Female,17,Amelia Brown,Nevada,Urban,GT3,T,PostGraduate,PostGraduate,Teacher,Teacher,Father,80.0,80.0,90.0,100.0,0,0.0,High,No,0,High,3.406661332
Female,16,Harper Jones,Utah,Rural,LE3,T,PostGraduate,PostGraduate,Other,At_home,Mother,100.0,100.0,90.0,100.0,0,0.0,High,Yes,0,High,3.402820564
Female,17,Ava Johnson,Arizona,Urban,LE3,A,PostGraduate,PostGraduate,At_home,Services,Other,100.0,80.0,80.0,90.0,0,0.0,High,Yes,0,High,
Male,17,Mason Johnson,Utah,Urban,GT3,T,Graduate,Graduate,Health,Health,Other,70.0,60.0,60.0,,0,0.0,Medium,No,0,Medium,2.627705541
Male,17,Liam Johnson,Oregon,Rural,LE3,A,PostGraduate,PostGraduate,Other,Health,Mother,70.0,,90.0,100.0,0,0.0,High,Yes,0,High,3.414822965
Male,16,Logan Williams,Oregon,Rural,GT3,A,Graduate,Graduate,Other,Services,Mother,,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.627945589
Male,15,James Johnson,Nevada,Urban,LE3,A,PostGraduate,PostGraduate,Teacher,Teacher,Father,100.0,90.0,80.0,90.0,0,0.0,High,Yes,0,High,3.629425885
Female,15,Charlotte Smith,Arizona,Urban,GT3,T,PostGraduate,PostGraduate,Services,Other,Father,80.0,90.0,100.0,90.0,0,0.0,High,No,0,High,3.412422484
Female,17,Ava Smith,Nevada,Rural,LE3,T,Graduate,Graduate,Services,Other,Other,70.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.631546309
Male,16,Oliver Brown,Utah,Rural,GT3,T,Graduate,Graduate,Teacher,At_home,Other,60.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.634666933
Female,15,Mia Smith,Nevada,Rural,GT3,A,Graduate,Graduate,Other,Teacher,Father,70.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.634906981
Male,15,Noah Jones,Arizona,Rural,LE3,T,Graduate,Graduate,At_home,Other,Mother,60.0,,60.0,70.0,0,,Medium,Yes,0,Medium,2.635147029
Male,15,Mason Brown,California,Rural,LE3,T,Graduate,Graduate,Other,Teacher,Other,70.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.641628326
Female,15,Harper Smith,Oregon,Rural,LE3,A,PostGraduate,PostGraduate,Teacher,Health,Mother,80.0,80.0,80.0,90.0,0,0.0,High,No,0,High,3.554290858
Female,15,Evelyn Johnson,Oregon,Urban,LE3,T,PostGraduate,PostGraduate,Other,Health,Father,80.0,80.0,80.0,90.0,0,0.0,High,Yes,0,High,3.25375075
Female,15,Mia Johnson,Utah,Rural,LE3,A,Graduate,Graduate,Other,Teacher,Other,70.0,60.0,70.0,70.0,0,17.0,Medium,No,0,Medium,2.641868374
Male,16,Oliver Smith,Arizona,Urban,GT3,A,PostGraduate,PostGraduate,Other,Services,Other,,80.0,90.0,90.0,0,0.0,1,Yes,0,High,3.563412683
Female,18,Sophia Johnson,Arizona,Urban,GT3,A,PostGraduate,PostGraduate,Other,Other,Father,70.0,80.0,80.0,90.0,0,0.0,High,Yes,0,High,3.261912382
Male,16,James Jones,California,Rural,GT3,T,Graduate,Graduate,At_home,Other,Father,60.0,,60.0,70.0,0,0.0,Medium,No,0,Medium,
Female,15,Ava Johnson,Arizona,Rural,GT3,A,Graduate,Graduate,Health,Health,Mother,70.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.64234847
Male,15,Logan Williams,Arizona,Rural,LE3,A,PostGraduate,PostGraduate,Health,At_home,Mother,80.0,100.0,100.0,100.0,0,0.0,High,Yes,0,High,3.268633727
Female,16,Harper Smith,Utah,Urban,GT3,T,PostGraduate,PostGraduate,Services,Other,Father,100.0,80.0,90.0,100.0,0,0.0,High,No,0,High,3.627265453
Male,15,Logan Johnson,Nevada,Urban,GT3,A,PostGraduate,PostGraduate,Health,Health,Father,,90.0,100.0,100.0,0,0.0,High,Yes,0,High,3.269593919
Male,16,Benjamin Jones,Oregon,Rural,GT3,T,Graduate,Graduate,Health,Health,Father,60.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.642588518
Female,15,Charlotte Williams,Utah,Rural,LE3,T,Graduate,Graduate,Health,Teacher,Other,60.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.642828566
Male,15,Noah Smith,Arizona,Urban,LE3,A,PostGraduate,PostGraduate,Other,Teacher,Father,70.0,80.0,90.0,90.0,0,0.0,High,No,0,High,3.270554111
Female,15,Harper Smith,California,Urban,GT3,T,Graduate,Graduate,Other,Teacher,Other,60.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.643068614
Female,16,Isabella Brown,Arizona,Rural,LE3,T,PostGraduate,PostGraduate,At_home,At_home,Father,70.0,90.0,90.0,90.0,0,0.0,High,No,0,High,3.627505501
Female,16,Evelyn Johnson,Nevada,Rural,GT3,T,PostGraduate,PostGraduate,Other,Other,Other,100.0,90.0,,100.0,0,0.0,High,Yes,0,High,
Male,17,Elijah Johnson,Nevada,Rural,LE3,T,PostGraduate,PostGraduate,Other,At_home,Mother,100.0,100.0,80.0,100.0,0,0.0,High,Yes,0,High,3.271514303
Female,15,Emma Johnson,Oregon,Urban,LE3,A,PostGraduate,PostGraduate,Health,At_home,Mother,90.0,90.0,90.0,90.0,0,0.0,High,No,0,High,3.544208842
Male,17,William Jones,Utah,Urban,LE3,T,PostGraduate,PostGraduate,At_home,Teacher,Other,100.0,80.0,80.0,100.0,0,0.0,High,Yes,0,High,3.271994399
Female,17,Ava Williams,Arizona,Rural,GT3,T,Graduate,Graduate,At_home,Health,Mother,,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,
Female,18,Harper Jones,California,Rural,LE3,T,PostGraduate,PostGraduate,Health,Services,Mother,80.0,90.0,80.0,100.0,0,0.0,High,Yes,0,High,3.272714543
Male,15,Logan Smith,Nevada,Rural,GT3,T,Graduate,Graduate,Health,Health,Other,70.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,
Male,16,Liam Johnson,Oregon,Urban,LE3,A,PostGraduate,PostGraduate,At_home,Health,Father,90.0,100.0,100.0,100.0,0,0.0,High,Yes,0,High,3.268393679
Female,15,Olivia Johnson,Nevada,Urban,GT3,A,Graduate,Graduate,Teacher,Health,Father,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.643788758
Male,15,Mason Smith,Utah,Urban,GT3,T,PostGraduate,PostGraduate,Health,Health,Other,100.0,80.0,100.0,90.0,0,0.0,High,No,0,High,3.627985597
Female,15,Evelyn Smith,Nevada,Rural,GT3,A,PostGraduate,PostGraduate,Health,At_home,Mother,90.0,80.0,100.0,100.0,0,0.0,High,Yes,0,High,3.264792959
Male,16,William Brown,Oregon,Rural,GT3,T,PostGraduate,PostGraduate,At_home,Teacher,Father,70.0,80.0,80.0,90.0,0,0.0,High,No,0,High,3.263112623
Male,15,Oliver Brown,Nevada,Rural,GT3,A,Graduate,Graduate,Teacher,Teacher,Father,60.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.644268854
Female,17,Evelyn Williams,Utah,Urban,GT3,T,Graduate,Graduate,Teacher,Health,Mother,60.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.646909382
Male,15,William Smith,Nevada,Urban,LE3,T,PostGraduate,PostGraduate,Services,Services,Other,100.0,80.0,80.0,100.0,0,0.0,High,Yes,0,High,3.263592719
Female,17,Sophia Williams,Oregon,Urban,GT3,A,PostGraduate,PostGraduate,Teacher,Other,Other,90.0,100.0,90.0,90.0,0,0.0,High,Yes,0,High,3.55045009
Female,15,Emma Brown,Nevada,Rural,LE3,A,PostGraduate,PostGraduate,Health,Health,Father,70.0,100.0,90.0,90.0,0,0.0,High,No,0,High,3.265033007
Male,17,Oliver Jones,Nevada,Rural,GT3,A,PostGraduate,PostGraduate,Other,Health,Other,80.0,,80.0,,0,0.0,High,Yes,0,High,3.265753151
Female,15,Harper Jones,Arizona,Urban,GT3,A,PostGraduate,PostGraduate,At_home,Services,Mother,90.0,90.0,90.0,90.0,0,0.0,High,Yes,0,High,3.265993199
Male,17,Benjamin Williams,Nevada,Rural,LE3,A,PostGraduate,PostGraduate,Health,At_home,Other,80.0,80.0,80.0,100.0,0,,High,No,0,High,3.628225645
Male,17,Lucas Smith,Oregon,Rural,GT3,T,PostGraduate,PostGraduate,At_home,Health,Other,80.0,80.0,100.0,90.0,0,0.0,High,Yes,0,High,3.546609322
Female,15,Emma Jones,Arizona,Urban,LE3,T,PostGraduate,PostGraduate,Teacher,Services,Other,,,100.0,100.0,0,0.0,High,Yes,0,High,3.546369274
Male,17,Noah Jones,Oregon,Urban,GT3,T,PostGraduate,PostGraduate,At_home,At_home,Other,80.0,80.0,,90.0,0,0.0,High,Yes,0,High,3.266713343
Female,15,Charlotte Johnson,California,Urban,LE3,T,PostGraduate,PostGraduate,Health,At_home,Mother,100.0,100.0,100.0,100.0,0,0.0,High,Yes,0,High,3.267193439
Female,15,Isabella Johnson,Utah,Urban,LE3,A,PostGraduate,PostGraduate,Other,Health,Other,100.0,,100.0,90.0,0,0.0,High,Yes,0,High,3.249189838
Male,15,Elijah Jones,Oregon,Urban,GT3,A,Graduate,Graduate,Health,At_home,Father,60.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.644508902
Male,15,Oliver Smith,Utah,Rural,LE3,T,Graduate,Graduate,Services,Health,Other,60.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.64474895
Female,15,Mia Brown,Arizona,Urban,LE3,T,PostGraduate,PostGraduate,At_home,Health,Father,,100.0,90.0,90.0,0,0.0,High,Yes,0,High,3.578535707
Female,16,Isabella Brown,Arizona,Rural,GT3,A,Graduate,Graduate,Health,Teacher,Mother,70.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,
Female,16,Evelyn Williams,Nevada,Rural,GT3,A,Graduate,Graduate,Teacher,Other,Other,70.0,60.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.645229046
Male,15,James Brown,Utah,Urban,GT3,A,PostGraduate,PostGraduate,Teacher,Other,Father,90.0,90.0,80.0,90.0,0,0.0,High,No,0,High,3.582616523
Male,15,Logan Brown,Nevada,Urban,LE3,A,Graduate,Graduate,Health,Teacher,Other,70.0,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.645469094
Female,15,Charlotte Williams,Oregon,Rural,LE3,A,Graduate,Graduate,Services,Health,Other,70.0,,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.645709142
Male,19,Lucas Johnson,Nevada,Rural,LE3,T,Graduate,Graduate,At_home,Services,Father,,70.0,60.0,80.0,16,0.0,Medium,No,0,Medium,2.64594919
Female,15,Amelia Brown,Nevada,Rural,GT3,T,PostGraduate,PostGraduate,Services,At_home,Mother,90.0,100.0,80.0,100.0,0,0.0,High,No,0,High,3.577815563
Male,15,Benjamin Johnson,Arizona,Urban,GT3,T,Graduate,Graduate,Other,Teacher,Mother,60.0,70.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.646189238
Female,15,Ava Smith,California,Rural,LE3,T,PostGraduate,PostGraduate,Health,Teacher,Mother,80.0,100.0,100.0,100.0,0,,High,Yes,0,High,3.628465693
Female,17,Amelia Jones,Utah,Urban,GT3,A,Graduate,Graduate,Services,Teacher,Mother,60.0,70.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.646429286
Female,17,Isabella Johnson,Utah,Urban,GT3,T,Graduate,Graduate,Other,Teacher,Mother,70.0,60.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.646669334
Female,16,Olivia Jones,Utah,Rural,GT3,T,Graduate,Graduate,Services,Other,Mother,70.0,60.0,60.0,,0,0.0,Medium,No,0,Medium,2.641388278
Female,17,Isabella Jones,Utah,Urban,GT3,T,PostGraduate,PostGraduate,Other,Health,Other,100.0,,100.0,90.0,0,0.0,High,No,0,High,3.628945789
Female,15,Ava Johnson,Arizona,Rural,GT3,T,PostGraduate,PostGraduate,Teacher,Teacher,Other,100.0,80.0,100.0,100.0,0,0.0,High,No,0,High,3.577095419
Male,15,Oliver Williams,California,Rural,LE3,T,PostGraduate,PostGraduate,Teacher,Teacher,Father,70.0,100.0,100.0,90.0,0,0.0,High,Yes,0,High,
Female,16,Amelia Brown,California,Urban,LE3,A,PostGraduate,PostGraduate,Health,Teacher,Mother,70.0,90.0,100.0,100.0,0,0.0,High,Yes,0,High,3.229745949
Female,16,Amelia Williams,Oregon,Urban,GT3,T,Graduate,Graduate,Services,Services,Mother,70.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.644028806
Female,16,Mia Williams,Utah,Rural,GT3,T,Graduate,Graduate,Teacher,Services,Mother,70.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,
Female,15,Olivia Brown,Utah,Urban,LE3,A,PostGraduate,PostGraduate,At_home,At_home,Father,80.0,80.0,80.0,90.0,0,0.0,High,Yes,0,High,3.236947389
Female,17,Amelia Williams,Arizona,Urban,LE3,A,Graduate,Graduate,Teacher,Health,Other,60.0,,70.0,70.0,0,0.0,Medium,No,0,Medium,2.637787558
Male,15,Liam Smith,Nevada,Rural,LE3,A,PostGraduate,PostGraduate,Teacher,Teacher,Other,70.0,100.0,100.0,90.0,0,0.0,High,Yes,0,High,3.237187437
Female,16,Mia Jones,California,Urban,LE3,A,Graduate,Graduate,Services,At_home,Mother,70.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.635387077
Female,15,Isabella Jones,Nevada,Rural,LE3,T,Graduate,Graduate,Other,At_home,Other,60.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.635627125
Female,15,Olivia Jones,Oregon,Rural,GT3,A,Graduate,Graduate,At_home,Health,Other,70.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,
Female,15,Amelia Smith,California,Urban,LE3,T,PostGraduate,PostGraduate,At_home,Services,Other,90.0,80.0,90.0,90.0,0,,High,Yes,0,High,3.244388878
Male,16,Logan Smith,California,Rural,LE3,A,PostGraduate,PostGraduate,Other,Health,Mother,90.0,100.0,80.0,100.0,0,0.0,High,No,0,High,3.629185837
Male,15,Lucas Brown,California,Urban,LE3,T,Graduate,Graduate,Services,At_home,Other,70.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,
Female,15,Amelia Williams,Nevada,Rural,LE3,A,PostGraduate,PostGraduate,Teacher,Health,Other,100.0,,90.0,100.0,0,0.0,High,No,0,High,3.24894979
Female,15,Harper Williams,Arizona,Urban,GT3,A,PostGraduate,PostGraduate,Other,Services,Father,70.0,90.0,80.0,90.0,0,0.0,High,Yes,0,High,3.24654931
Male,15,Noah Johnson,Nevada,Rural,GT3,T,PostGraduate,PostGraduate,At_home,At_home,Mother,80.0,100.0,100.0,100.0,20,0.0,High,Yes,0,High,3.624384877
